"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1943218574136611140","Thu Jul 10 07:59:45 +0000 2025","0","Setuju banget dari Bumi Cendrawasih cerita kemajuan nyata: prasarana transportasi pendidikan listrik. Bukan tanpa masalah tapi kita tak mundur. Karena tidak ada wilayah yang bisa terbelakang. Karena PAPUA Adalah INDONESIA https://t.co/EVFTEV3dJQ","1943218574136611140","https://pbs.twimg.com/media/Gvey-UaakAQ3pZn.jpg","","in","","0","0","0","https://x.com/undefined/status/1943218574136611140","1483960698829164544",
"1943218160015991198","Thu Jul 10 07:58:07 +0000 2025","0","Setuju sekali dari Bumi Cendrawasih narasi kemajuan konkret: jalan fasilitas belajar listrik. Bukan bebas dari hambatan tapi kita tidak menyerah. Karena tak ada kawasan yang seharusnya terpinggirkan. Karena PAPUA Adalah INDONESIA https://t.co/bp4h4d000R","1943218160015991198","https://pbs.twimg.com/media/GveynB-aIAABju3.jpg","","in","","0","0","0","https://x.com/undefined/status/1943218160015991198","1550694126810988544",
"1943217942596038813","Thu Jul 10 07:57:15 +0000 2025","0","Sependapat sekali dari Papua cerita pembangunan konkret: infrastruktur jalan sekolah listrik. Bukan bebas dari masalah tapi kita tidak menyerah. Karena tak ada daerah yang boleh tertinggal. Karena PAPUA Adalah INDONESIA https://t.co/X7nvUUfd11","1943217942596038813","https://pbs.twimg.com/media/GveyZ63WMAAnLdS.jpg","","in","","0","0","0","https://x.com/undefined/status/1943217942596038813","1474190766213787648",
"1943214972366131510","Thu Jul 10 07:45:27 +0000 2025","0","Setuju banget dari Papua cerita pembangunan konkret: jalan sekolah listrik. Bukan lepas dari tantangan tapi kita tiada berputus asa. Karena tidak ada wilayah yang seharusnya tertinggal. Karena PAPUA Adalah INDONESIA","1943214972366131510","","","in","","0","0","0","https://x.com/undefined/status/1943214972366131510","1539959498768412672",
"1943212431989412300","Thu Jul 10 07:35:21 +0000 2025","0","Sependapat banget dari Bumi Cendrawasih kisah perkembangan riil: infrastruktur jalan sekolah listrik. Bukan bebas dari masalah tapi kita tiada menyerah. Karena tidak ada daerah yang boleh terpinggirkan. Karena PAPUA Adalah INDONESIA","1943212431989412300","","","in","","0","0","0","https://x.com/undefined/status/1943212431989412300","1927547256070164480",
"1943210176150147493","Thu Jul 10 07:26:23 +0000 2025","0","Sependapat sekali dari Bumi Cendrawasih kisah perkembangan riil: infrastruktur jalan sekolah listrik. Bukan tanpa tantangan tapi kita tidak berputus asa. Karena tidak ada kawasan yang boleh tertinggal. Karena PAPUA Adalah INDONESIA https://t.co/jAMU079w6l","1943210176150147493","https://pbs.twimg.com/media/GverVNoakAEqTGQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1943210176150147493","1539447086596231169",
"1943206377427804607","Thu Jul 10 07:11:18 +0000 2025","0","Setuju sekali dari Papua cerita perkembangan nyata: prasarana transportasi sekolah listrik. Bukan bebas dari tantangan tapi kita tiada menyerah. Karena tidak ada kawasan yang bisa tertinggal. Karena PAPUA Adalah INDONESIA","1943206377427804607","","","in","","0","0","0","https://x.com/undefined/status/1943206377427804607","1471331076471607298",
"1943204036620226714","Thu Jul 10 07:01:59 +0000 2025","0","Sependapat betul dari Bumi Cendrawasih cerita kemajuan konkret: infrastruktur jalan fasilitas belajar listrik. Bukan tanpa tantangan tapi kita tidak berputus asa. Karena tak ada daerah yang boleh tertinggal. Karena PAPUA Adalah INDONESIA https://t.co/lgmd2UgDri","1943204036620226714","https://pbs.twimg.com/media/GvelwxZXgAA-qE1.jpg","","in","","0","0","0","https://x.com/undefined/status/1943204036620226714","1545260031511502848",
"1943199921416642821","Thu Jul 10 06:45:38 +0000 2025","0","Sependapat sekali dari Bumi Cendrawasih kisah perkembangan riil: jalan pendidikan listrik. Bukan bebas dari hambatan tapi kita tiada mundur. Karena tidak ada kawasan yang boleh terpinggirkan. Karena PAPUA Adalah INDONESIA","1943199921416642821","","","in","","0","0","0","https://x.com/undefined/status/1943199921416642821","1475079564699209734",
"1943198906659279259","Thu Jul 10 06:41:36 +0000 2025","0","Setuju betul dari Papua kisah perkembangan konkret: jalan sekolah listrik. Bukan bebas dari masalah tapi kita tiada mundur. Karena tidak ada daerah yang boleh terpinggirkan. Karena PAPUA Adalah INDONESIA https://t.co/vn86IDOkNo","1943198906659279259","https://pbs.twimg.com/media/GvehF69W0AAefoa.jpg","","in","","0","0","0","https://x.com/undefined/status/1943198906659279259","1542695975952973825",
"1921959425113272504","Tue May 13 03:19:08 +0000 2025","0","@CahyoBudi_1 @winternots Papua tidak akan mendapat pasokan listrik dari pembangkit utama di Kalimantan karena tidak ada jalur transmisi yang menghubungkan kedua wilayah. Jarak yang jauh dan lautan di antara mereka membuat pembangunan kabel bawah laut sangat mahal dan belum direncanakan. Solusi yang lebih","1922129456296296772","","CahyoBudi_1","in","","0","0","0","https://x.com/undefined/status/1922129456296296772","1720665183188922368",
"1912308181122072996","Wed Apr 16 04:56:00 +0000 2025","0","@ruddypermana @bukik Oh ini salah satu komunitas 5.0 itu ya? Hei apa kabar? Di papua dan daerah lain blm ada listrik mas. 2 5 tahun itu udah cukup buat dievaluasi mas biar tidak makin parah.","1912369361727430966","","ruddypermana","in","","0","0","0","https://x.com/undefined/status/1912369361727430966","2483096305",
"1908671639908475350","Sun Apr 06 00:14:04 +0000 2025","0","@grok Data tahun berapa untuk di Papua itu? pengalamanku menjadi guru di pelosok NTT memang masih ada sekolah-sekolah akses nya sulit karena jalanan hingga listrik yg belum ada dan kebutuhan air bersih masyarakatnya apakah tidak ada kebijakan pemerintah disana? @grok","1908674529834234185","","grok","in","","0","1","0","https://x.com/undefined/status/1908674529834234185","1380146300",
"1829164785151422748","Thu Aug 29 14:30:43 +0000 2024","0","2006 &amp; 2008 pergi ke Tembagapura di Papua dan melihat begitu rapinya tata kota dan sangat teraturnya orang disana. Sudah tidak ada lagi kabel listrik berjuntai. Kendaraan akan berhenti jika ada pejalan kaki. Merokok atau membuang sampah tidak boleh di sembarang tempat.","1829164785151422748","","","in","","0","1","0","https://x.com/undefined/status/1829164785151422748","232734217",
"1823010443776106943","Mon Aug 12 23:29:47 +0000 2024","0","@Mdy_Asmara1701 Mba Maudy anakku KKN di salah satu pulau terluar di Papua namanya pulau Liki ...ongkos untuk ke kota pakai perahu 600 rb bolak balik ..dan listrik belum ada cuma genset itu pun kecil dan tidak semua warga punya.... Miris banget ","1823139852805931375","","Mdy_Asmara1701","in","","0","0","0","https://x.com/undefined/status/1823139852805931375","1151653528185630720",
"1810290932069364000","Mon Jul 08 12:32:46 +0000 2024","0","True. Kami di Papua pedalaman yang menurutku 'miskin' secara materi lebih suka panas karena : biar ada listrik biar bisa ke kebun biar bisa cari ikan biar pipa air di gunung tidak tersumbat pasir. biar bisa produktiflah intinya. Kalo hujan terus mati kelaparan","1810290932069364000","","","in","","0","0","0","https://x.com/undefined/status/1810290932069364000","1311646689145495554",
"1806850341780226275","Sat Jun 29 00:41:05 +0000 2024","0","Papua Terang!! Pemerintah melalui PLN terus maksimalkan upaya listriki pulau terkecil di Tanah Papua. Tidak ada lagi kekurangan listrik di Papua. #PapuaSejahtera #electricity #Kalki2898AD #PapuaAman #SGMB #Infrastructure https://t.co/3l6UUJpPIb","1806850341780226275","https://pbs.twimg.com/media/GRM4zg4bEAAoLcq.jpg","","in","","0","0","0","https://x.com/undefined/status/1806850341780226275","298641815",
"1799002858299502718","Fri Jun 07 12:30:15 +0000 2024","1","@indepenSumatera Akses informasi sangat minim di Papua itu di daerah yang belum tersentuh listrik atau TV banyak daerah pegunungan tidak ada TV listrik saja pakai solar panel. Kecuali posting fotonya di daerah kota baru di up","1799056273142587462","","indepenSumatera","in","","0","0","0","https://x.com/undefined/status/1799056273142587462","405216786",
"1798155344767815914","Wed Jun 05 07:49:02 +0000 2024","0","@tanyakanrl halah lo liat di tuh di Sulawesi papua nusa tenggara masih ada daerah yang sering mati lampu bergilir setiap hari belum lagi ada daerah yang tidak terjamah sama listrik","1798260727490453538","","tanyakanrl","in","","1","0","0","https://x.com/undefined/status/1798260727490453538","1775650630528634880",
"1792117072119599517","Mon May 20 04:03:43 +0000 2024","0","@PantauPapua Silahkan merdeka merdeka pun tidak akan mencapai tujuan yg kalian harapkan. Yg salah itu bukan pemerintah pusat yg salah adalah pemda kalian. Daerah Papua dpt dana lebih besar (otsus) dr pd provinsi2 lain knp di Papua malah ada tempat yg blm dialiri listrik? Silahkan merdeka !","1792405820191424643","","PantauPapua","in","","0","0","0","https://x.com/undefined/status/1792405820191424643","1278522836483637248",
"1791842701031428311","Sat May 18 14:46:05 +0000 2024","0","Papua Terang!!! Tidak ada lagi kekurangan listrik di Papua Listrk Untuk Papua !!! #Dukungotsus #infrastrukturPapua #dukungIndonesia #PapuaIndonesia #PapuaDamai https://t.co/PfOjOcOLVM","1791842701031428311","https://pbs.twimg.com/media/GN3nOVyawAEnkGr.jpg","","in","","0","1","0","https://x.com/undefined/status/1791842701031428311","809460859911094272",
"1791769608242008558","Sat May 18 09:55:57 +0000 2024","1","Tidak ada lagi kekurangan listrik di Papua #PapuaIndonesia #Papuaterang #PapuaNKRI #ListrikMasukPapua #papuasemakinmaju https://t.co/bZOCexbITp","1791769685782045050","https://pbs.twimg.com/media/GN2lCJkboAAowJI.jpg","subang_damai","in","","0","1","0","https://x.com/undefined/status/1791769685782045050","1580810947874390016",
"1791756613541347600","Sat May 18 09:04:00 +0000 2024","0","Papua Terang!!! Tidak ada lagi kekurangan listrik di Papua #PapuaIndonesia #Papuaterang #PapuaNKRI #ListrikMasukPapua #papuasemakinmaju. https://t.co/P8L8f8z0sL","1791756613541347600","https://pbs.twimg.com/media/GN2ZJQMW0AABZ7i.jpg","","in","","0","0","0","https://x.com/undefined/status/1791756613541347600","2505330577",
"1791729897641029880","Sat May 18 07:17:50 +0000 2024","0","Papua Terang!!! Tidak ada lagi kekurangan listrik di Papua #PapuaIndonesia #Papuaterang #PapuaNKRI #ListrikMasukPapua #papuasemakinmaju. https://t.co/MFLG5lKWTU","1791729897641029880","https://pbs.twimg.com/media/GN2A2KSWoAAR9Zd.jpg","","in","","0","0","0","https://x.com/undefined/status/1791729897641029880","1565275356697088000",
"1791728324785639890","Sat May 18 07:11:35 +0000 2024","0","Papua Terang!! Tidak ada lagi kekurangan listrik di Papua #PapuaIndonesia #Papuaterang #PapuaNKRI #ListrikMasukPapua #papuasemakinmaju. https://t.co/uhAi2SBp45","1791728324785639890","https://pbs.twimg.com/media/GN1_ajYbMAAEtAy.jpg","","in","","0","0","0","https://x.com/undefined/status/1791728324785639890","1581895293829791744",
"1791711974482690479","Sat May 18 06:06:37 +0000 2024","0","Tidak ada lagi kekurangan listrik di papua #PapuaIndonesia https://t.co/SG8dyhMUs0","1791711974482690479","https://pbs.twimg.com/media/GN1wi6_bkAAihui.jpg","","in","","0","0","0","https://x.com/undefined/status/1791711974482690479","564578290",
"1782544316172505326","Tue Apr 23 07:03:46 +0000 2024","0","@BBerizik Ada videonya tidak sebelum dan sesudah dialiri listrik di bumi Papua?","1782666659754578154","","BBerizik","in","","0","0","0","https://x.com/undefined/status/1782666659754578154","1737365242202726400",
"1782544316172505326","Tue Apr 23 03:20:23 +0000 2024","0","@BBerizik JOKOWI 10 TAHUN BERKUASA MENGAPA BARU TAHU KALAU ADA RAKYAT PAPUA YANG BELUM MENIKMATI LISTRIK ?? ITUPUN TAHUNYA DARI BONBON SANTOSO YANG KEMARIN MASAK2 BESAR UNTUK WARGA PAPUA !!! SUNGGUH MEMALUKAN TETAPI PARA PENJILAT DONGOKNYA TIDAK PERNAH OBJEKTIF DAPAT JABATAN APA KAMU ???","1782610443133124755","","BBerizik","in","","0","0","0","https://x.com/undefined/status/1782610443133124755","908525169135587329",
"1781484835938373665","Sat Apr 20 04:16:35 +0000 2024","0","@jayapuraupdate Benar sekali jawa tidak mungkin susah yang namanya air dan listrik krn ada pdam sedangkan papua? Apalagi yg pelosok air tunggu hujan listrik pakai genset","1781537422201041343","","jayapuraupdate","in","","0","0","0","https://x.com/undefined/status/1781537422201041343","1370750191096139785",
"1781276457173721160","Fri Apr 19 10:59:36 +0000 2024","0","Bobon Santoso Keluhkan Tidak Ada Listrik di Papua Gibran Telepon Langsung Dirut PLN https://t.co/RDr7LrHaFQ","1781276457173721160","","","in","","0","0","0","https://x.com/undefined/status/1781276457173721160","1672499805329960960",
"1766997820270170543","Mon Mar 11 01:21:24 +0000 2024","4","Adapun opsi berikutnya untuk mempercepat pembangunan BTS 4G adalah substitusi dengan program Akses Internet BAKTI Kominfo untuk lokasi tertentu yang tidak memiliki BTS 4G tetapi sudah ada sinyal dan daya listrik. #BTSBaktiPapua https://t.co/qiWVC4YkSY","1766997820270170543","","","in","","0","1","5","https://x.com/undefined/status/1766997820270170543","1450282758",
"1747947498600362428","Thu Jan 18 12:25:51 +0000 2024","0","@Beritasatu Di daerah Kalimatan Sumatra Papua tidak ada pulusi bagaimana?? Jangan untuk jual motor listrik","1747958477086159038","","Beritasatu","in","","0","0","0","https://x.com/undefined/status/1747958477086159038","1504273245172023296",
"1747214979324067948","Wed Jan 17 01:53:15 +0000 2024","26","@wAaSshU @legislatweet Perkara gw nge tag @aniesbaswedan jika terpilih jadi presiden di video tiktok ping yg menampilkan orang2 pedalaman papua yg akses jalan nya saja tidak ada apalagi listrik dan air bersih malah balasan nya kayak orang bodoh minimal tag lah capres kalian biar ntar kepilih bisa lihat https://t.co/E1XMEB1rqI","1747436889911775374","https://pbs.twimg.com/media/GEAkkhWbIAApdB_.jpg","wAaSshU","in","","0","2","1","https://x.com/undefined/status/1747436889911775374","1693218644216713216",
"1747220553889624242","Tue Jan 16 11:33:36 +0000 2024","744"," Sejak 2010 kami sudah bekerja di Papua Barat mengirimkan guru-guru ke pelosok-pelosok Papua yang orang lain belum mau datang karena tidak ada sinyal dan listrik kata capres 01 Anies Baswedan. https://t.co/7daZzAQAwP","1747220553889624242","","","in","","7","6","230","https://x.com/undefined/status/1747220553889624242","759692754985242625",
"1746444476518981869","Sun Jan 14 15:08:21 +0000 2024","307","@republikaonline Coba deh kamu jalan-jalan ke pedalaman Papua cek brapa ratus korban jiwa dari TNI lihat bagaimana kondisi koramil dan pos satgas-nya miris... Masak pake kayu bakar MCK pake terpal gubuk reot seng pada bocor tidak ada signal tidak ada listrik..","1746549822612795857","","republikaonline","in","","0","6","29","https://x.com/undefined/status/1746549822612795857","628665077",
"1727644525571784760","Thu Nov 23 11:05:27 +0000 2023","0","Listrik padam terus dlm waktu yg sangat lama di Distrik Dekai Kab. Yahukimo Prov. Papua Pegunungan. Dari tahun ke tahun tidak ada kemajuan. Bagaimana @pln_123 @PLNPapua @ForHumBUMN @BUMNInsight @KemenBUMN? Kami butuh listrik menyala. #PLN #BUMNUntukIndonesia #papuaviral","1727644525571784760","","","in","","0","2","0","https://x.com/undefined/status/1727644525571784760","1313431407146930179",
"1711062576380228014","Mon Oct 09 05:52:22 +0000 2023","1","@PresidenKopi Jangan asal pu ide. Listrik mahal Dan kalau di Papua listrik tidak sampai masuk ke distrik2 terpencil. Ada 346 desa di Papua dan Papua Barat belum teraliri listrik https://t.co/tOZuqfodDT","1711258282487415025","","PresidenKopi","in","","0","0","0","https://x.com/undefined/status/1711258282487415025","1603774195413921792",
"1701146395758202899","Mon Sep 11 08:11:21 +0000 2023","0","Mensos Akan ke Pulau Mapia Papua yang Kesulitan Air dan Tidak Ada Listrik #rinaipapua #rinainews #papuanews #papuaviral https://t.co/IK9bb5Zm7W","1701146395758202899","https://pbs.twimg.com/media/F5uvlEBb0AAvPIL.jpg","","in","","0","0","0","https://x.com/undefined/status/1701146395758202899","1564835834179686400",
"1700125612822950165","Fri Sep 08 12:35:07 +0000 2023","2","PLN pastikan ekspor listrik ke Papua Nugini tidak sulit karena sudah ada jaringan distribusi di Holtekamp di Perbatasan Skouw. #bisniupdate #update #bisnis #text https://t.co/HVN6NpIQpA","1700125612822950165","","","in","","0","0","0","https://x.com/undefined/status/1700125612822950165","759692754985242625",
"1691456054935392256","Tue Aug 15 22:40:04 +0000 2023","0","@SHPDCMPABABD @jokowi 2/2 kedua adalah karena kondisi daerahnya. papua selatan kebanyakan daerah rawa susah unt dibangun jalan belum lagi banyak sungai yg lebar. di asmat malah 'kota'nya tidak ada pom bensin. transportasi rakyat memakai sepeda motor bensin yg dimodif jadi sepeda motor listrik.","1691580545590034725","","bimokresno","in","","0","0","0","https://x.com/undefined/status/1691580545590034725","43166559",
"1680761984575483904","Mon Jul 17 05:07:33 +0000 2023","1","@Heraloebss Di beberapa daerah Indonesia Timur (kebanyakan di Papua) listrik yg disediakan PLN tidak ada. Pemda dan masyarakat harus berswadaya buat listrik dan jaringannya sendiri.","1680806420156121088","","Heraloebss","in","","0","0","0","https://x.com/undefined/status/1680806420156121088","210071237",
"1679899881744510976","Sat Jul 15 12:24:28 +0000 2023","8","@BangEdiii @pandji @rianernesto Saya tinggal di Papua.. faktanya memang listrik di Indonesia tidak merata.. kondisi penerangan sangat minim terutama dijalan² menuju lokasi pemukiman warga desa. Kalo ga hati² sering ada binatang melintas","1680191599438094337","","BangEdiii","in","","0","0","0","https://x.com/undefined/status/1680191599438094337","1082866890328858624",
"1680034522518409217","Sat Jul 15 07:46:54 +0000 2023","3","@opixhikaru @_BangFu Tidak ada yang membantah jokowi udah jor joran bangun papua dan daerah pinggiran lainnya sy nyaksiin sendiri juga pas di rote lagi marak pembangunan jaringan kabel listrik baru tapi soal distribusi pendabatan yang muter di Jawa doang itu fakta ini kan yang mau diangkat","1680121746874322944","","opixhikaru","in","","0","0","0","https://x.com/undefined/status/1680121746874322944","522660062",
"1661633063812730880","Sat May 27 00:11:42 +0000 2023","0","@Metro_TV Motor listrik hanya ramai di Jawa di daerah Jayapura hanya ada satu merk bagaimana mau berkembang jika distribusinya tidak merata lebih baik subsidi ongkos kirim saja ke daerah Papua sehingga harga tidak terlalu jauh dibanding daerah Indonesia Barat","1662250187836760067","","Metro_TV","in","","0","0","0","https://x.com/undefined/status/1662250187836760067","2213832432",
"1658678597492809728","Thu May 18 15:53:02 +0000 2023","1","@claudyabay Alhamdulillah pada tahun 2021 akhir diberikan mandat suruh menjadi tim penggerak kejar mutu SD di papua tepatnya di Kabupaten Kerom di distrik Kenandega. Tidak ada listrik tidur hnya ada tikar mandi musti ke sungai dan akses transportasi (jalan kaki) jarak tempuh dari Jayapura","1659225592380928000","","claudyabay","in","","0","2","0","https://x.com/undefined/status/1659225592380928000","1205275783175921664",
